interpolation,generation,individual,AU,expression,score
5,26,28,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.004951953422278166, 0.0016208988381549716, 0.17274871468544006, 0.2983325123786926, 0.48540443181991577, 0.0030734713654965162, 0.03386799246072769]",0.9527578150328715
5,26,29,"[0.6989059709855168, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.003368753707036376, 0.0012615183368325233, 0.0782979428768158, 0.675072193145752, 0.18750891089439392, 0.003076331689953804, 0.05141432583332062]",0.7580386611067346
5,27,0,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.6517094310506731]","[0.0040050530806183815, 0.0015043677994981408, 0.22007058560848236, 0.310545414686203, 0.42385223507881165, 0.003237272147089243, 0.03678504750132561]",0.9591371347131372
5,27,1,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.004951953422278166, 0.0016208988381549716, 0.17274871468544006, 0.2983325123786926, 0.48540443181991577, 0.0030734713654965162, 0.03386799246072769]",0.9527578150328715
5,27,2,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.32412179373258687, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.004586057737469673, 0.0013327401829883456, 0.05847965180873871, 0.6709660291671753, 0.21438150107860565, 0.003148142248392105, 0.047105852514505386]",0.7674847119422176
5,27,3,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.004951953422278166, 0.0016208988381549716, 0.17274871468544006, 0.2983325123786926, 0.48540443181991577, 0.0030734713654965162, 0.03386799246072769]",0.9527578150328715
5,27,4,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.004951953422278166, 0.0016208988381549716, 0.17274871468544006, 0.2983325123786926, 0.48540443181991577, 0.0030734713654965162, 0.03386799246072769]",0.9527578150328715
5,27,5,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.004951953422278166, 0.0016208988381549716, 0.17274871468544006, 0.2983325123786926, 0.48540443181991577, 0.0030734713654965162, 0.03386799246072769]",0.9527578150328715
5,27,6,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.20908943006925307, 0.16206089686629344, 1.2635096655939488, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.008156125433743, 0.0008466962608508766, 0.019012652337551117, 0.9204191565513611, 0.020932085812091827, 0.0027915770187973976, 0.027841802686452866]",0.4010434186212032
5,27,7,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.004951953422278166, 0.0016208988381549716, 0.17274871468544006, 0.2983325123786926, 0.48540443181991577, 0.0030734713654965162, 0.03386799246072769]",0.9527578150328715
5,27,8,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.004951953422278166, 0.0016208988381549716, 0.17274871468544006, 0.2983325123786926, 0.48540443181991577, 0.0030734713654965162, 0.03386799246072769]",0.9527578150328715
5,27,9,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.004951953422278166, 0.0016208988381549716, 0.17274871468544006, 0.2983325123786926, 0.48540443181991577, 0.0030734713654965162, 0.03386799246072769]",0.9527578150328715
5,27,10,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.004951953422278166, 0.0016208988381549716, 0.17274871468544006, 0.2983325123786926, 0.48540443181991577, 0.0030734713654965162, 0.03386799246072769]",0.9527578150328715
5,27,11,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.004951953422278166, 0.0016208988381549716, 0.17274871468544006, 0.2983325123786926, 0.48540443181991577, 0.0030734713654965162, 0.03386799246072769]",0.9527578150328715
5,27,12,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.004951953422278166, 0.0016208988381549716, 0.17274871468544006, 0.2983325123786926, 0.48540443181991577, 0.0030734713654965162, 0.03386799246072769]",0.9527578150328715
5,27,13,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.004951953422278166, 0.0016208988381549716, 0.17274871468544006, 0.2983325123786926, 0.48540443181991577, 0.0030734713654965162, 0.03386799246072769]",0.9527578150328715
5,27,14,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.004951953422278166, 0.0016208988381549716, 0.17274871468544006, 0.2983325123786926, 0.48540443181991577, 0.0030734713654965162, 0.03386799246072769]",0.9527578150328715
5,27,15,"[0.6989059709855168, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.003368753707036376, 0.0012615183368325233, 0.0782979428768158, 0.675072193145752, 0.18750891089439392, 0.003076331689953804, 0.05141432583332062]",0.7580386611067346
5,27,16,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.004951953422278166, 0.0016208988381549716, 0.17274871468544006, 0.2983325123786926, 0.48540443181991577, 0.0030734713654965162, 0.03386799246072769]",0.9527578150328715
5,27,17,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.051522402053599925, 0.7895014852354155, 0.8919650694049105]","[0.012594981119036674, 0.001558466348797083, 0.2919692099094391, 0.44580796360969543, 0.17031219601631165, 0.0033917706459760666, 0.07436532527208328]",0.8768604392477058
5,27,18,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.004951953422278166, 0.0016208988381549716, 0.17274871468544006, 0.2983325123786926, 0.48540443181991577, 0.0030734713654965162, 0.03386799246072769]",0.9527578150328715
5,27,19,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.004951953422278166, 0.0016208988381549716, 0.17274871468544006, 0.2983325123786926, 0.48540443181991577, 0.0030734713654965162, 0.03386799246072769]",0.9527578150328715
5,27,20,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.004951953422278166, 0.0016208988381549716, 0.17274871468544006, 0.2983325123786926, 0.48540443181991577, 0.0030734713654965162, 0.03386799246072769]",0.9527578150328715
5,27,21,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.004951953422278166, 0.0016208988381549716, 0.17274871468544006, 0.2983325123786926, 0.48540443181991577, 0.0030734713654965162, 0.03386799246072769]",0.9527578150328715
5,27,22,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.004951953422278166, 0.0016208988381549716, 0.17274871468544006, 0.2983325123786926, 0.48540443181991577, 0.0030734713654965162, 0.03386799246072769]",0.9527578150328715
5,27,23,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.004951953422278166, 0.0016208988381549716, 0.17274871468544006, 0.2983325123786926, 0.48540443181991577, 0.0030734713654965162, 0.03386799246072769]",0.9527578150328715
5,27,24,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.20908943006925307, 0.16206089686629344, 1.2635096655939488, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.008156125433743, 0.0008466962608508766, 0.019012652337551117, 0.9204191565513611, 0.020932085812091827, 0.0027915770187973976, 0.027841802686452866]",0.4010434186212032
5,27,25,"[0.6989059709855168, 0.2827334466677246, 0.6651647869297821, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.0011938688112422824, 0.0009555141441524029, 0.09738339483737946, 0.06969022750854492, 0.8233242034912109, 0.0007760943262837827, 0.006676772143691778]",0.7176538873641816
5,27,26,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.6517094310506731]","[0.0040050530806183815, 0.0015043677994981408, 0.22007058560848236, 0.310545414686203, 0.42385223507881165, 0.003237272147089243, 0.03678504750132561]",0.9591371347131372
5,27,27,"[0.9570594656619971, 0.7662408408375532, 0.6651647869297821, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.051522402053599925, 0.7895014852354155, 0.8919650694049105]","[0.00418336596339941, 0.0007963915122672915, 0.35006749629974365, 0.01988873817026615, 0.6150994896888733, 0.0007677001412957907, 0.009196807630360126]",0.8143196780471054
5,27,28,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.051522402053599925, 0.7895014852354155, 0.8919650694049105]","[0.012594981119036674, 0.001558466348797083, 0.2919692099094391, 0.44580796360969543, 0.17031219601631165, 0.0033917706459760666, 0.07436532527208328]",0.8768604392477058
5,27,29,"[0.6989059709855168, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.003368753707036376, 0.0012615183368325233, 0.0782979428768158, 0.675072193145752, 0.18750891089439392, 0.003076331689953804, 0.05141432583332062]",0.7580386611067346
5,28,0,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.6517094310506731]","[0.0040050530806183815, 0.0015043677994981408, 0.22007058560848236, 0.310545414686203, 0.42385223507881165, 0.003237272147089243, 0.03678504750132561]",0.9591371347131372
5,28,1,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.004951953422278166, 0.0016208988381549716, 0.17274871468544006, 0.2983325123786926, 0.48540443181991577, 0.0030734713654965162, 0.03386799246072769]",0.9527578150328715
5,28,2,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.004951953422278166, 0.0016208988381549716, 0.17274871468544006, 0.2983325123786926, 0.48540443181991577, 0.0030734713654965162, 0.03386799246072769]",0.9527578150328715
5,28,3,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.004951953422278166, 0.0016208988381549716, 0.17274871468544006, 0.2983325123786926, 0.48540443181991577, 0.0030734713654965162, 0.03386799246072769]",0.9527578150328715
5,28,4,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.6517094310506731]","[0.0040050530806183815, 0.0015043677994981408, 0.22007058560848236, 0.310545414686203, 0.42385223507881165, 0.003237272147089243, 0.03678504750132561]",0.9591371347131372
5,28,5,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.6517094310506731]","[0.0040050530806183815, 0.0015043677994981408, 0.22007058560848236, 0.310545414686203, 0.42385223507881165, 0.003237272147089243, 0.03678504750132561]",0.9591371347131372
5,28,6,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.051522402053599925, 0.7895014852354155, 0.8919650694049105]","[0.012594981119036674, 0.001558466348797083, 0.2919692099094391, 0.44580796360969543, 0.17031219601631165, 0.0033917706459760666, 0.07436532527208328]",0.8768604392477058
5,28,7,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.004951953422278166, 0.0016208988381549716, 0.17274871468544006, 0.2983325123786926, 0.48540443181991577, 0.0030734713654965162, 0.03386799246072769]",0.9527578150328715
5,28,8,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.004951953422278166, 0.0016208988381549716, 0.17274871468544006, 0.2983325123786926, 0.48540443181991577, 0.0030734713654965162, 0.03386799246072769]",0.9527578150328715
5,28,9,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.004951953422278166, 0.0016208988381549716, 0.17274871468544006, 0.2983325123786926, 0.48540443181991577, 0.0030734713654965162, 0.03386799246072769]",0.9527578150328715
5,28,10,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.004951953422278166, 0.0016208988381549716, 0.17274871468544006, 0.2983325123786926, 0.48540443181991577, 0.0030734713654965162, 0.03386799246072769]",0.9527578150328715
5,28,11,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.004951953422278166, 0.0016208988381549716, 0.17274871468544006, 0.2983325123786926, 0.48540443181991577, 0.0030734713654965162, 0.03386799246072769]",0.9527578150328715
5,28,12,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.6517094310506731]","[0.0040050530806183815, 0.0015043677994981408, 0.22007058560848236, 0.310545414686203, 0.42385223507881165, 0.003237272147089243, 0.03678504750132561]",0.9591371347131372
5,28,13,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.004951953422278166, 0.0016208988381549716, 0.17274871468544006, 0.2983325123786926, 0.48540443181991577, 0.0030734713654965162, 0.03386799246072769]",0.9527578150328715
5,28,14,"[0.6989059709855168, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.003368753707036376, 0.0012615183368325233, 0.0782979428768158, 0.675072193145752, 0.18750891089439392, 0.003076331689953804, 0.05141432583332062]",0.7580386611067346
5,28,15,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.004951953422278166, 0.0016208988381549716, 0.17274871468544006, 0.2983325123786926, 0.48540443181991577, 0.0030734713654965162, 0.03386799246072769]",0.9527578150328715
5,28,16,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.004951953422278166, 0.0016208988381549716, 0.17274871468544006, 0.2983325123786926, 0.48540443181991577, 0.0030734713654965162, 0.03386799246072769]",0.9527578150328715
5,28,17,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.004951953422278166, 0.0016208988381549716, 0.17274871468544006, 0.2983325123786926, 0.48540443181991577, 0.0030734713654965162, 0.03386799246072769]",0.9527578150328715
5,28,18,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.004951953422278166, 0.0016208988381549716, 0.17274871468544006, 0.2983325123786926, 0.48540443181991577, 0.0030734713654965162, 0.03386799246072769]",0.9527578150328715
5,28,19,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.004951953422278166, 0.0016208988381549716, 0.17274871468544006, 0.2983325123786926, 0.48540443181991577, 0.0030734713654965162, 0.03386799246072769]",0.9527578150328715
5,28,20,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.20908943006925307, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.00442427909001708, 0.0014974466757848859, 0.18063196539878845, 0.26081612706184387, 0.508514404296875, 0.0029461614321917295, 0.04116961732506752]",0.9463584051834637
5,28,21,"[0.9570594656619971, 0.7662408408375532, 0.400925819923583, 0.15547646062863218, 0.19081114928755671, 0.18769081155326595, 0.16206089686629344, 0.6317548327969744, 0.7777184892536411, 0.1075896326956991, 0.979475202219763, 0.8755963383784371, 0.5018065946378296, 0.6786579862363543, 0.597237829885354, 0.7895014852354155, 0.8919650694049105]","[0.004951953422278166, 0.0016208988381549716, 0.17274871468544006, 0.2983325123786926, 0.48540443181991577, 0.0030734713654965162, 0.03386799246072769]",0.9527578150328715
