interpolation,generation,individual,AU,expression,score
2,6,12,"[0.28380340216431965, 0.4153769446453234, 0.5297018540935047, 0.6914362578495633, 0.4090375033280852, 0.9982638680756211, 0.6712743254577062, 0.27610836819946316, 0.4734785769519191, 0.914471524087273, 0.15142556958341413, 0.7879944122676488, 0.04606938157163876, 0.7715583110759462, 0.795373055744848, 0.34834039768442293, 0.3007296129265824]","[0.00012015575339319184, 1.6632133338134736e-05, 5.532013165066019e-05, 0.9992786049842834, 0.00026361021446064115, 2.1243386072455905e-05, 0.00024449368356727064]",0.9999993320960935
2,6,13,"[0.5216755074703999, 0.38534078353763335, 0.5777027579744005, 0.37841976679965605, 0.5639300437084477, 0.8826606480696085, 0.16470562948975365, 0.6575274774805556, 0.6517572161228447, 0.914471524087273, 0.12776806313122335, 0.8140128021155145, 0.3342013375296079, 0.3162660568384369, 0.14233756618616122, 0.8366986963821416, 0.02991920791319902]","[2.552271689637564e-05, 1.405523744324455e-05, 0.00011110462219221517, 0.9985442161560059, 0.00015733757754787803, 7.600914250360802e-05, 0.0010716667165979743]",0.9999966884981492
2,6,14,"[0.5645491657896009, 0.4153769446453234, 0.4626201911355039, 0.16969460118013913, 0.7794199526522069, 0.905321177262557, 0.16470562948975365, 0.6575274774805556, 0.6517572161228447, 0.914471524087273, 0.15142556958341413, 0.7879944122676488, 0.04606938157163876, 0.7715583110759462, 0.1435431269529175, 0.44193619990847777, 0.820639271244756]","[3.198007834726013e-05, 1.447403246856993e-05, 0.0001233969524037093, 0.9989122152328491, 0.0001932578452397138, 4.202467607683502e-05, 0.0006826569442637265]",0.9999982951300977
2,6,15,"[0.28380340216431965, 0.4153769446453234, 0.5297018540935047, 0.6914362578495633, 0.4090375033280852, 0.905321177262557, 0.16470562948975365, 0.6575274774805556, 0.6517572161228447, 0.914471524087273, 0.15142556958341413, 0.8140128021155145, 0.04606938157163876, 0.7715583110759462, 0.795373055744848, 0.34834039768442293, 0.3007296129265824]","[3.8756719732191414e-05, 1.0094368008140009e-05, 4.6421126171480864e-05, 0.9996486902236938, 8.061379048740491e-05, 3.590339474612847e-05, 0.0001396934676449746]",0.9999998455206387
2,6,16,"[0.6843086434532856, 0.9341558708709871, 0.07792239534959022, 0.07967717095346127, 0.5964313915847486, 0.5537502375750863, 0.40785604718662305, 0.580402772817665, 0.4121658558507595, 0.12146726396970053, 0.12776806313122335, 0.07206159959599312, 0.9027363233689698, 0.2111737837480313, 0.8705663672769683, 0.7180864884936389, 0.9348002059878736]","[6.481633317889646e-05, 3.626510078902356e-05, 0.00021736267080996186, 0.9982700347900391, 0.0005812007584609091, 0.00030352757312357426, 0.0005266692023724318]",0.9999962471537691
2,6,17,"[0.5645491657896009, 0.7706815670752667, 0.4626201911355039, 0.8898202028426819, 0.49712796321124797, 0.41094585667043126, 0.16470562948975365, 0.6575274774805556, 0.6517572161228447, 0.914471524087273, 0.048773761073519495, 0.05528980640049885, 0.1236218088612111, 0.8184416547828419, 0.1435431269529175, 0.44193619990847777, 0.3007296129265824]","[2.0121051420574076e-05, 5.505586614162894e-06, 1.291994885832537e-05, 0.9998584985733032, 1.3088335435895715e-05, 5.753082223236561e-05, 3.227140769013204e-05]",0.9999999748527092
2,6,18,"[0.29381265528606093, 0.4233074265928167, 0.15584479069918045, 0.07967717095346127, 0.5964313915847486, 0.9225771562966075, 0.40785604718662305, 0.580402772817665, 0.6517572161228447, 0.24293452793940107, 0.12776806313122335, 0.5433523199045903, 0.9344563802047882, 0.26230783293922455, 0.8380482453461235, 0.7180864884936389, 0.9348002059878736]","[2.5082374122575857e-05, 1.1416849702072795e-05, 5.292279820423573e-05, 0.9995999932289124, 0.0001512308808742091, 4.754934707307257e-05, 0.00011183985770912841]",0.999999798794417
2,6,19,"[0.5645491657896009, 0.4153769446453234, 0.4626201911355039, 0.16969460118013913, 0.7794199526522069, 0.9982638680756211, 0.6712743254577062, 0.27610836819946316, 0.6517572161228447, 0.914471524087273, 0.12776806313122335, 0.40808493797913314, 0.9246203878593784, 0.5349484175218212, 0.1435431269529175, 0.44193619990847777, 0.3007296129265824]","[2.6003455786849372e-05, 1.255532606592169e-05, 5.0448212277842686e-05, 0.999397873878479, 0.0002395821502432227, 2.4533841497031972e-05, 0.00024893911904655397]",0.9999995140930946
2,6,20,"[0.9489510708764451, 0.4233074265928167, 0.15584479069918045, 0.07967717095346127, 0.9110221078168865, 0.3479286710431557, 0.40785604718662305, 0.580402772817665, 0.4121658558507595, 0.914471524087273, 0.048773761073519495, 0.7388094385028242, 0.1236218088612111, 0.8184416547828419, 0.5774112345227054, 0.7180864884936389, 0.0031869720741716234]","[6.304369890131056e-05, 2.4701032089069486e-05, 9.443955786991864e-05, 0.9988495111465454, 6.471328379120678e-05, 0.0006194888846948743, 0.0002841489913407713]",0.9999981941769824
2,6,21,"[0.5645491657896009, 0.4233074265928167, 0.15584479069918045, 0.07967717095346127, 0.5964313915847486, 0.9225771562966075, 0.40785604718662305, 0.580402772817665, 0.6517572161228447, 0.914471524087273, 0.8686908922384897, 0.7388094385028242, 0.2505907755133596, 0.3893147087404569, 0.8705663672769683, 0.7180864884936389, 0.9348002059878736]","[7.974896288942546e-05, 2.564960414019879e-05, 0.0001606056757736951, 0.9990777969360352, 0.0001244490995304659, 0.00012732295726891607, 0.00040449510561302304]",0.9999989214145222
2,6,22,"[0.5645491657896009, 0.4153769446453234, 0.4626201911355039, 0.16969460118013913, 0.7794199526522069, 0.905321177262557, 0.16470562948975365, 0.6575274774805556, 0.6517572161228447, 0.914471524087273, 0.8686908922384897, 0.7388094385028242, 0.2505907755133596, 0.3893147087404569, 0.8705663672769683, 0.7180864884936389, 0.9348002059878736]","[7.243725849548355e-05, 2.5701756385387853e-05, 0.00010003999341279268, 0.9992139339447021, 0.000168379265232943, 0.00014564285811502486, 0.00027374294586479664]",0.9999992416858002
2,6,23,"[0.5216755074703999, 0.7706815670752667, 0.5777027579744005, 0.7771670433348457, 0.9228254136469497, 0.3479286710431557, 0.07270638889727721, 0.6575274774805556, 0.6517572161228447, 0.24293452793940107, 0.12776806313122335, 0.7879944122676488, 0.04606938157163876, 0.7715583110759462, 0.14233756618616122, 0.8366986963821416, 0.3577336954470879]","[3.993216887465678e-05, 1.2755726856994443e-05, 0.0001109608929255046, 0.9987677335739136, 0.000174962158780545, 6.667314301012084e-05, 0.0008271834813058376]",0.999997748160272
2,6,24,"[0.8454417693141558, 0.3853753766448067, 0.9142082821317069, 0.8898202028426819, 0.49712796321124797, 0.9982638680756211, 0.8081833048177449, 0.8987780986551455, 0.36818233085641494, 0.4852507728218225, 0.048773761073519495, 0.7388094385028242, 0.2505907755133596, 0.3893147087404569, 0.8705663672769683, 0.7180864884936389, 0.9348002059878736]","[0.00041088374564424157, 4.38216193288099e-05, 9.172769205179065e-05, 0.9989438652992249, 0.00021304965775925666, 7.630929758306593e-05, 0.00022026081569492817]",0.9999986056916451
2,6,25,"[0.28380340216431965, 0.4153769446453234, 0.5297018540935047, 0.6914362578495633, 0.4090375033280852, 0.9982638680756211, 0.6712743254577062, 0.27610836819946316, 0.4734785769519191, 0.914471524087273, 0.048773761073519495, 0.05528980640049885, 0.1236218088612111, 0.8184416547828419, 0.1435431269529175, 0.8366986963821416, 0.3007296129265824]","[5.127083568368107e-05, 9.256688827008475e-06, 1.7433663742849603e-05, 0.9995775818824768, 7.304296741494909e-05, 1.7981219571083784e-05, 0.0002534942177589983]",0.9999997486266987
2,6,26,"[0.28380340216431965, 0.9341558708709871, 0.07792239534959022, 0.07967717095346127, 0.5964313915847486, 0.5537502375750863, 0.40785604718662305, 0.580402772817665, 0.4121658558507595, 0.24293452793940107, 0.12776806313122335, 0.7388094385028242, 0.2505907755133596, 0.3893147087404569, 0.8705663672769683, 0.7180864884936389, 0.3007296129265824]","[4.393702693050727e-05, 1.7877631762530655e-05, 0.00017185219621751457, 0.9993106126785278, 0.00020395207684487104, 0.00012315208732616156, 0.00012863600568380207]",0.9999994196517634
2,6,27,"[0.8454417693141558, 0.3853753766448067, 0.9142082821317069, 0.8898202028426819, 0.49712796321124797, 0.41094585667043126, 0.40785604718662305, 0.580402772817665, 0.4121658558507595, 0.24293452793940107, 0.8117909954216469, 0.5433523199045903, 0.9344563802047882, 0.26230783293922455, 0.8705663672769683, 0.7180864884936389, 0.9348002059878736]","[0.0008767765248194337, 0.0005217933212406933, 0.0035793997813016176, 0.89999920129776, 0.09054992347955704, 0.0006893550744280219, 0.0037836653646081686]",0.9817719071746115
2,6,28,"[0.8454417693141558, 0.3853753766448067, 0.5297018540935047, 0.6914362578495633, 0.4090375033280852, 0.9982638680756211, 0.6712743254577062, 0.27610836819946316, 0.4734785769519191, 0.914471524087273, 0.048773761073519495, 0.7388094385028242, 0.2505907755133596, 0.7786294174809139, 0.8705663672769683, 0.7180864884936389, 0.9348002059878736]","[2.5673529307823628e-05, 9.38186076382408e-06, 3.568372267181985e-05, 0.9996073842048645, 0.00011831603478640318, 2.9553097192547284e-05, 0.00017398447380401194]",0.9999997986896931
2,6,29,"[0.11793748673817372, 0.48657343134039577, 0.8410733274505113, 0.02309043450216608, 0.17764870326110815, 0.6241890955627164, 0.8081833048177449, 0.8987780986551455, 0.45659927022336655, 0.21799768385545193, 0.9359019503909184, 0.40808493797913314, 0.2505907755133596, 0.3893147087404569, 0.8705663672769683, 0.7180864884936389, 0.9348002059878736]","[0.015188549645245075, 0.005824132356792688, 0.11769457161426544, 0.823881983757019, 0.03389473631978035, 0.002646040404215455, 0.0008699773461557925]",0.9537092080685451
2,7,0,"[0.5645491657896009, 0.7706815670752667, 0.4626201911355039, 0.8898202028426819, 0.49712796321124797, 0.41094585667043126, 0.16470562948975365, 0.6575274774805556, 0.6517572161228447, 0.914471524087273, 0.048773761073519495, 0.05528980640049885, 0.1236218088612111, 0.8184416547828419, 0.1435431269529175, 0.44193619990847777, 0.3007296129265824]","[2.0121051420574076e-05, 5.505586614162894e-06, 1.291994885832537e-05, 0.9998584985733032, 1.3088335435895715e-05, 5.753082223236561e-05, 3.227140769013204e-05]",0.9999999748527092
2,7,1,"[0.8454417693141558, 0.3853753766448067, 0.9142082821317069, 0.8898202028426819, 0.49712796321124797, 0.41094585667043126, 0.27065711643929535, 0.9439385034515424, 0.6616610542547673, 0.7202980359273993, 0.3812490479308036, 0.33676366187398055, 0.12843665495528933, 0.26230783293922455, 0.8380482453461235, 0.6347222113149084, 0.7633125613700498]","[5.442219480755739e-05, 1.15050861495547e-05, 2.8163618480903096e-05, 0.9996161460876465, 1.988674557651393e-05, 0.0001933993917191401, 7.633946370333433e-05]",0.9999998051423212
2,7,2,"[0.11793748673817372, 0.48657343134039577, 0.8410733274505113, 0.02309043450216608, 0.17764870326110815, 0.6241890955627164, 0.8081833048177449, 0.8987780986551455, 0.45659927022336655, 0.21799768385545193, 0.9359019503909184, 0.40808493797913314, 0.2505907755133596, 0.3893147087404569, 0.8705663672769683, 0.7180864884936389, 0.9348002059878736]","[0.015188549645245075, 0.005824132356792688, 0.11769457161426544, 0.823881983757019, 0.03389473631978035, 0.002646040404215455, 0.0008699773461557925]",0.9537092080685451
2,7,3,"[0.8454417693141558, 0.3853753766448067, 0.9142082821317069, 0.8898202028426819, 0.49712796321124797, 0.9982638680756211, 0.8081833048177449, 0.8987780986551455, 0.36818233085641494, 0.4852507728218225, 0.8686908922384897, 0.7388094385028242, 0.2505907755133596, 0.3893147087404569, 0.8705663672769683, 0.7180864884936389, 0.3007296129265824]","[9.590056288288906e-05, 3.576600647647865e-05, 0.00017119191761594266, 0.998967170715332, 0.0002434051566524431, 8.928844181355089e-05, 0.0003972451377194375]",0.9999986684586754
2,7,4,"[0.5645491657896009, 0.4153769446453234, 0.4626201911355039, 0.8898202028426819, 0.49712796321124797, 0.41094585667043126, 0.16470562948975365, 0.6575274774805556, 0.6517572161228447, 0.914471524087273, 0.048773761073519495, 0.7388094385028242, 0.2505907755133596, 0.3893147087404569, 0.1435431269529175, 0.44193619990847777, 0.3007296129265824]","[1.9984949176432565e-05, 7.704164090682752e-06, 4.312206510803662e-05, 0.9997337460517883, 3.611600914155133e-05, 5.474672434502281e-05, 0.00010468778782524168]",0.9999999115294673
2,7,5,"[0.5645491657896009, 0.4153769446453234, 0.4626201911355039, 0.16969460118013913, 0.7794199526522069, 0.905321177262557, 0.16470562948975365, 0.6575274774805556, 0.6517572161228447, 0.914471524087273, 0.15142556958341413, 0.7879944122676488, 0.1236218088612111, 0.8184416547828419, 0.5774112345227054, 0.44193619990847777, 0.820639271244756]","[4.106497726752423e-05, 1.464538127038395e-05, 9.781300468603149e-05, 0.9994530081748962, 9.160175250144675e-05, 9.11097667994909e-05, 0.00021068613568786532]",0.9999996282512214
2,7,6,"[0.8454417693141558, 0.3853753766448067, 0.9142082821317069, 0.8898202028426819, 0.49712796321124797, 0.41094585667043126, 0.40785604718662305, 0.580402772817665, 0.4121658558507595, 0.24293452793940107, 0.8117909954216469, 0.5433523199045903, 0.9344563802047882, 0.26230783293922455, 0.8705663672769683, 0.7180864884936389, 0.9348002059878736]","[0.0008767765248194337, 0.0005217933212406933, 0.0035793997813016176, 0.89999920129776, 0.09054992347955704, 0.0006893550744280219, 0.0037836653646081686]",0.9817719071746115
2,7,7,"[0.28380340216431965, 0.4153769446453234, 0.5297018540935047, 0.6914362578495633, 0.4090375033280852, 0.9982638680756211, 0.8081833048177449, 0.8987780986551455, 0.36818233085641494, 0.4852507728218225, 0.8686908922384897, 0.7388094385028242, 0.9196905397039185, 0.5670146388442509, 0.8705663672769683, 0.7180864884936389, 0.3007296129265824]","[0.0008073521312326193, 0.00042083713924512267, 0.0023499701637774706, 0.9608340859413147, 0.033079974353313446, 0.000318664766382426, 0.0021892101503908634]",0.9973605010032837
2,7,8,"[0.28380340216431965, 0.6811512257729293, 0.8930163423974736, 0.20741872869767475, 0.4090375033280852, 0.9982638680756211, 0.8081833048177449, 0.8961655709227243, 0.9153723018846398, 0.5563091906688938, 0.6225660580300134, 0.7388094385028242, 0.9196905397039185, 0.5670146388442509, 0.4619803415523085, 0.38827313463939983, 0.9348002059878736]","[0.004866454284638166, 0.0006654172902926803, 0.0033389092423021793, 0.9700684547424316, 0.019656840711832047, 0.00028067929088138044, 0.0011231793323531747]",0.9986810974266438
2,7,9,"[0.28380340216431965, 0.4153769446453234, 0.5297018540935047, 0.6914362578495633, 0.4090375033280852, 1.9965277361512421, 0.8081833048177449, 0.8987780986551455, 0.36818233085641494, 0.4852507728218225, 0.8686908922384897, 0.05528980640049885, 0.2505907755133596, 0.3893147087404569, 0.8705663672769683, 0.7180864884936389, 0.3007296129265824]","[8.094833901850507e-05, 1.1880667443620041e-05, 6.379712431225926e-05, 0.9996663331985474, 5.33459970029071e-05, 4.13558809668757e-05, 8.234188862843439e-05]",0.9999998665663178
2,7,10,"[0.11793748673817372, 0.48657343134039577, 0.8410733274505113, 0.02309043450216608, 0.17764870326110815, 0.6241890955627164, 0.8081833048177449, 0.8987780986551455, 0.45659927022336655, 0.43599536771090386, 0.9359019503909184, 0.40808493797913314, 0.2505907755133596, 0.3893147087404569, 0.8705663672769683, 0.7180864884936389, 0.9348002059878736]","[0.007771509233862162, 0.003906992729753256, 0.04539235308766365, 0.9219237565994263, 0.01840451918542385, 0.0019297205144539475, 0.000671172165311873]",0.9914250729298708
2,7,11,"[0.9489510708764451, 0.4233074265928167, 0.15584479069918045, 0.07967717095346127, 0.9110221078168865, 0.3479286710431557, 0.6712743254577062, 0.27610836819946316, 0.4734785769519191, 0.914471524087273, 0.048773761073519495, 0.7388094385028242, 0.1236218088612111, 0.8184416547828419, 0.5774112345227054, 0.7180864884936389, 0.0031869720741716234]","[3.609189298003912e-05, 1.5860538042034023e-05, 7.946667028591037e-05, 0.9992024302482605, 7.165809074649587e-05, 0.00017975816444959491, 0.0004147206782363355]",0.9999991465722374
2,7,12,"[0.5645491657896009, 0.4153769446453234, 0.4626201911355039, 0.16969460118013913, 0.7794199526522069, 0.905321177262557, 0.16470562948975365, 0.6575274774805556, 0.6517572161228447, 0.914471524087273, 0.15142556958341413, 0.7879944122676488, 0.04606938157163876, 0.7715583110759462, 0.8380482453461235, 0.7180864884936389, 0.9348002059878736]","[3.6046491004526615e-05, 1.2300254638830665e-05, 3.418533015064895e-05, 0.9996542930603027, 6.329102325253189e-05, 9.052447421709076e-05, 0.00010927075345534831]",0.9999998537268977
2,7,13,"[0.8454417693141558, 0.3853753766448067, 0.5297018540935047, 0.6914362578495633, 0.4090375033280852, 0.9982638680756211, 0.6712743254577062, 0.27610836819946316, 0.4734785769519191, 0.914471524087273, 0.048773761073519495, 0.7388094385028242, 0.2505907755133596, 0.7786294174809139, 0.8705663672769683, 0.7180864884936389, 0.9348002059878736]","[2.5673529307823628e-05, 9.38186076382408e-06, 3.568372267181985e-05, 0.9996073842048645, 0.00011831603478640318, 2.9553097192547284e-05, 0.00017398447380401194]",0.9999997986896931
2,7,14,"[0.8454417693141558, 0.3853753766448067, 0.9142082821317069, 0.8898202028426819, 0.49712796321124797, 0.9982638680756211, 0.8081833048177449, 0.8987780986551455, 0.36818233085641494, 0.4852507728218225, 0.048773761073519495, 0.7388094385028242, 0.2505907755133596, 0.3893147087404569, 0.8705663672769683, 0.7180864884936389, 0.9348002059878736]","[0.00041088374564424157, 4.38216193288099e-05, 9.172769205179065e-05, 0.9989438652992249, 0.00021304965775925666, 7.630929758306593e-05, 0.00022026081569492817]",0.9999986056916451
